Stagione,Data,Ora,Casa,Ospite,GolCasa,GolOspite,Esito,Arbitro,Giornata,QuartoUomo,Var,Avar,FalliCasa,FalliOspite,GialliCasa,GialliOspite,RossiCasa,RossiOspite
2022/23,05/08/2022,19:30,Ein Frankfurt,Bayern Munich,1,6,A,,,,,,10,11,2,0,0,0
2022/23,06/08/2022,14:30,Augsburg,Freiburg,0,4,A,,,,,,13,13,0,0,0,0
2022/23,06/08/2022,14:30,Bochum,Mainz,1,2,A,,,,,,11,16,2,3,0,0
2022/23,06/08/2022,17:30,Dortmund,Leverkusen,1,0,H,,,,,,14,13,2,4,0,1
2022/23,06/08/2022,14:30,M'gladbach,Hoffenheim,3,1,H,,,,,,18,12,1,4,0,1
2022/23,06/08/2022,14:30,Union Berlin,Hertha,3,1,H,,,,,,23,17,2,3,0,0
2022/23,06/08/2022,14:30,Wolfsburg,Werder Bremen,2,2,D,,,,,,11,14,2,2,0,0
2022/23,07/08/2022,16:30,FC Koln,Schalke 04,3,1,H,,,,,,8,10,0,1,0,1
2022/23,07/08/2022,14:30,Stuttgart,RB Leipzig,1,1,D,,,,,,14,9,2,1,0,0
2022/23,12/08/2022,19:30,Freiburg,Dortmund,1,3,A,,,,,,16,10,1,3,0,0
2022/23,13/08/2022,14:30,Hertha,Ein Frankfurt,1,1,D,,,,,,11,11,3,1,0,0
2022/23,13/08/2022,14:30,Hoffenheim,Bochum,3,2,H,,,,,,13,10,1,1,0,0
2022/23,13/08/2022,14:30,Leverkusen,Augsburg,1,2,A,,,,,,7,16,1,6,0,0
2022/23,13/08/2022,14:30,RB Leipzig,FC Koln,2,2,D,,,,,,8,18,1,4,1,0
2022/23,13/08/2022,17:30,Schalke 04,M'gladbach,2,2,D,,,,,,12,8,4,2,0,0
2022/23,13/08/2022,14:30,Werder Bremen,Stuttgart,2,2,D,,,,,,6,10,4,2,0,0
2022/23,14/08/2022,16:30,Bayern Munich,Wolfsburg,2,0,H,,,,,,7,10,2,1,0,0
2022/23,14/08/2022,14:30,Mainz,Union Berlin,0,0,D,,,,,,9,14,1,0,0,0
2022/23,19/08/2022,19:30,M'gladbach,Hertha,1,0,H,,,,,,7,11,1,2,0,1
2022/23,20/08/2022,14:30,Augsburg,Mainz,1,2,A,,,,,,13,19,2,2,0,0
2022/23,20/08/2022,14:30,Dortmund,Werder Bremen,2,3,A,,,,,,13,9,4,1,0,0
2022/23,20/08/2022,14:30,Leverkusen,Hoffenheim,0,3,A,,,,,,15,18,1,4,0,0
2022/23,20/08/2022,14:30,Stuttgart,Freiburg,0,1,A,,,,,,8,12,4,2,0,0
2022/23,20/08/2022,17:30,Union Berlin,RB Leipzig,2,1,H,,,,,,14,8,2,1,0,0
2022/23,20/08/2022,14:30,Wolfsburg,Schalke 04,0,0,D,,,,,,13,10,1,3,0,0
2022/23,21/08/2022,16:30,Bochum,Bayern Munich,0,7,A,,,,,,10,6,1,0,0,0
2022/23,21/08/2022,14:30,Ein Frankfurt,FC Koln,1,1,D,,,,,,15,11,0,1,0,0
2022/23,26/08/2022,19:30,Freiburg,Bochum,1,0,H,,,,,,15,13,2,2,0,0
2022/23,27/08/2022,17:30,Bayern Munich,M'gladbach,1,1,D,,,,,,14,7,4,2,0,0
2022/23,27/08/2022,14:30,Hertha,Dortmund,0,1,A,,,,,,8,9,1,0,0,0
2022/23,27/08/2022,14:30,Hoffenheim,Augsburg,1,0,H,,,,,,14,9,1,1,0,0
2022/23,27/08/2022,14:30,Mainz,Leverkusen,0,3,A,,,,,,10,12,1,6,0,2
2022/23,27/08/2022,14:30,RB Leipzig,Wolfsburg,2,0,H,,,,,,20,15,3,3,0,0
2022/23,27/08/2022,14:30,Schalke 04,Union Berlin,1,6,A,,,,,,9,11,1,0,0,0
2022/23,28/08/2022,14:30,FC Koln,Stuttgart,0,0,D,,,,,,14,12,2,2,0,1
2022/23,28/08/2022,16:30,Werder Bremen,Ein Frankfurt,3,4,A,,,,,,17,17,1,3,0,0
2022/23,02/09/2022,19:30,Dortmund,Hoffenheim,1,0,H,,,,,,14,15,3,4,0,0
2022/23,03/09/2022,14:30,Bochum,Werder Bremen,0,2,A,,,,,,15,10,2,2,0,0
2022/23,03/09/2022,17:30,Ein Frankfurt,RB Leipzig,4,0,H,,,,,,14,10,1,1,0,0
2022/23,03/09/2022,14:30,Leverkusen,Freiburg,2,3,A,,,,,,15,10,2,2,0,0
2022/23,03/09/2022,14:30,Stuttgart,Schalke 04,1,1,D,,,,,,11,10,4,2,1,0
2022/23,03/09/2022,14:30,Union Berlin,Bayern Munich,1,1,D,,,,,,19,7,1,2,0,0
2022/23,03/09/2022,14:30,Wolfsburg,FC Koln,2,4,A,,,,,,13,14,2,1,0,0
2022/23,04/09/2022,14:30,Augsburg,Hertha,0,2,A,,,,,,12,15,2,1,0,0
2022/23,04/09/2022,16:30,M'gladbach,Mainz,0,1,A,,,,,,8,15,1,4,1,0
2022/23,09/09/2022,19:30,Werder Bremen,Augsburg,0,1,A,,,,,,12,12,4,5,0,0
2022/23,10/09/2022,14:30,Bayern Munich,Stuttgart,2,2,D,,,,,,11,9,2,5,0,0
2022/23,10/09/2022,14:30,Ein Frankfurt,Wolfsburg,0,1,A,,,,,,16,13,2,4,0,0
2022/23,10/09/2022,14:30,Hertha,Leverkusen,2,2,D,,,,,,15,16,3,1,0,0
2022/23,10/09/2022,14:30,Hoffenheim,Mainz,4,1,H,,,,,,9,13,3,2,0,1
2022/23,10/09/2022,14:30,RB Leipzig,Dortmund,3,0,H,,,,,,12,6,2,1,0,0
2022/23,10/09/2022,17:30,Schalke 04,Bochum,3,1,H,,,,,,12,16,2,3,0,0
2022/23,11/09/2022,14:30,FC Koln,Union Berlin,0,1,A,,,,,,15,12,4,1,1,0
2022/23,11/09/2022,16:30,Freiburg,M'gladbach,0,0,D,,,,,,13,6,1,1,0,0
2022/23,16/09/2022,19:30,Mainz,Hertha,1,1,D,,,,,,12,10,3,5,0,0
2022/23,17/09/2022,14:30,Augsburg,Bayern Munich,1,0,H,,,,,,16,9,3,1,0,0
2022/23,17/09/2022,14:30,Dortmund,Schalke 04,1,0,H,,,,,,12,14,3,2,0,0
2022/23,17/09/2022,14:30,Leverkusen,Werder Bremen,1,1,D,,,,,,5,14,2,3,0,0
2022/23,17/09/2022,17:30,M'gladbach,RB Leipzig,3,0,H,,,,,,14,14,2,2,0,0
2022/23,17/09/2022,14:30,Stuttgart,Ein Frankfurt,1,3,A,,,,,,9,11,2,0,0,0
2022/23,18/09/2022,16:30,Bochum,FC Koln,1,1,D,,,,,,12,8,0,1,0,0
2022/23,18/09/2022,18:30,Hoffenheim,Freiburg,0,0,D,,,,,,15,9,1,2,0,0
2022/23,18/09/2022,14:30,Union Berlin,Wolfsburg,2,0,H,,,,,,18,6,0,0,0,0
2022/23,30/09/2022,19:30,Bayern Munich,Leverkusen,4,0,H,,,,,,10,6,0,0,0,0
2022/23,01/10/2022,14:30,Ein Frankfurt,Union Berlin,2,0,H,,,,,,4,11,3,4,1,0
2022/23,01/10/2022,14:30,FC Koln,Dortmund,3,2,H,,,,,,14,10,4,3,0,0
2022/23,01/10/2022,14:30,Freiburg,Mainz,2,1,H,,,,,,9,15,2,4,0,0
2022/23,01/10/2022,14:30,RB Leipzig,Bochum,4,0,H,,,,,,8,8,0,2,0,0
2022/23,01/10/2022,17:30,Werder Bremen,M'gladbach,5,1,H,,,,,,8,8,0,1,0,0
2022/23,01/10/2022,14:30,Wolfsburg,Stuttgart,3,2,H,,,,,,16,14,3,5,0,0
2022/23,02/10/2022,14:30,Hertha,Hoffenheim,1,1,D,,,,,,5,15,2,1,0,0
2022/23,02/10/2022,16:30,Schalke 04,Augsburg,2,3,A,,,,,,11,10,2,6,0,1
2022/23,07/10/2022,19:30,Hoffenheim,Werder Bremen,1,2,A,,,,,,12,18,3,3,0,0
2022/23,08/10/2022,14:30,Augsburg,Wolfsburg,1,1,D,,,,,,19,11,5,3,0,0
2022/23,08/10/2022,14:30,Bochum,Ein Frankfurt,3,0,H,,,,,,12,10,2,1,0,0
2022/23,08/10/2022,17:30,Dortmund,Bayern Munich,2,2,D,,,,,,8,11,3,6,0,1
2022/23,08/10/2022,14:30,Leverkusen,Schalke 04,4,0,H,,,,,,9,17,1,1,0,0
2022/23,08/10/2022,14:30,Mainz,RB Leipzig,1,1,D,,,,,,12,12,1,1,0,0
2022/23,09/10/2022,16:30,Hertha,Freiburg,2,2,D,,,,,,14,13,2,1,0,0
2022/23,09/10/2022,14:30,M'gladbach,FC Koln,5,2,H,,,,,,8,14,2,3,0,1
2022/23,09/10/2022,18:30,Stuttgart,Union Berlin,0,1,A,,,,,,12,10,3,3,1,0
2022/23,14/10/2022,19:30,Schalke 04,Hoffenheim,0,3,A,,,,,,12,8,2,2,0,0
2022/23,15/10/2022,14:30,Ein Frankfurt,Leverkusen,5,1,H,,,,,,10,9,0,4,0,1
2022/23,15/10/2022,17:30,RB Leipzig,Hertha,3,2,H,,,,,,17,9,2,3,0,0
2022/23,15/10/2022,14:30,Stuttgart,Bochum,4,1,H,,,,,,6,17,0,3,0,0
2022/23,15/10/2022,14:30,Werder Bremen,Mainz,0,2,A,,,,,,3,11,1,2,0,0
2022/23,15/10/2022,14:30,Wolfsburg,M'gladbach,2,2,D,,,,,,13,11,3,3,0,0
2022/23,16/10/2022,18:30,Bayern Munich,Freiburg,5,0,H,,,,,,8,9,0,2,0,0
2022/23,16/10/2022,14:30,FC Koln,Augsburg,3,2,H,,,,,,11,15,2,4,0,0
2022/23,16/10/2022,16:30,Union Berlin,Dortmund,2,0,H,,,,,,15,5,1,2,0,0
2022/23,21/10/2022,19:30,Mainz,FC Koln,5,0,H,,,,,,13,14,1,5,0,1
2022/23,22/10/2022,14:30,Augsburg,RB Leipzig,3,3,D,,,,,,15,11,7,1,1,0
2022/23,22/10/2022,14:30,Dortmund,Stuttgart,5,0,H,,,,,,7,8,1,0,0,0
2022/23,22/10/2022,14:30,Freiburg,Werder Bremen,2,0,H,,,,,,14,12,2,2,0,1
2022/23,22/10/2022,14:30,Hoffenheim,Bayern Munich,0,2,A,,,,,,12,8,3,2,0,0
2022/23,22/10/2022,14:30,Leverkusen,Wolfsburg,2,2,D,,,,,,19,5,3,1,0,0
2022/23,22/10/2022,17:30,M'gladbach,Ein Frankfurt,1,3,A,,,,,,9,20,3,2,0,0
2022/23,23/10/2022,14:30,Bochum,Union Berlin,2,1,H,,,,,,14,10,1,3,0,0
2022/23,23/10/2022,16:30,Hertha,Schalke 04,2,1,H,,,,,,14,14,5,1,0,0
2022/23,28/10/2022,19:30,Werder Bremen,Hertha,1,0,H,,,,,,14,11,2,3,0,0
2022/23,29/10/2022,14:30,Bayern Munich,Mainz,6,2,H,,,,,,10,11,1,1,0,0
2022/23,29/10/2022,17:30,Ein Frankfurt,Dortmund,1,2,A,,,,,,15,11,5,5,0,0
2022/23,29/10/2022,14:30,RB Leipzig,Leverkusen,2,0,H,,,,,,9,7,3,3,0,0
2022/23,29/10/2022,14:30,Stuttgart,Augsburg,2,1,H,,,,,,7,12,1,2,0,0
2022/23,29/10/2022,14:30,Wolfsburg,Bochum,4,0,H,,,,,,7,17,1,1,0,0
2022/23,30/10/2022,18:30,FC Koln,Hoffenheim,1,1,D,,,,,,11,10,1,2,0,1
2022/23,30/10/2022,16:30,Schalke 04,Freiburg,0,2,A,,,,,,20,7,3,2,0,0
2022/23,30/10/2022,14:30,Union Berlin,M'gladbach,2,1,H,,,,,,17,6,3,2,0,0
2022/23,04/11/2022,19:30,M'gladbach,Stuttgart,3,1,H,,,,,,13,16,2,1,0,0
2022/23,05/11/2022,14:30,Augsburg,Ein Frankfurt,1,2,A,,,,,,17,15,0,1,0,0
2022/23,05/11/2022,14:30,Dortmund,Bochum,3,0,H,,,,,,7,14,1,1,0,0
2022/23,05/11/2022,14:30,Hertha,Bayern Munich,2,3,A,,,,,,13,9,0,0,0,0
2022/23,05/11/2022,14:30,Hoffenheim,RB Leipzig,1,3,A,,,,,,9,9,4,2,0,0
2022/23,05/11/2022,14:30,Mainz,Wolfsburg,0,3,A,,,,,,15,6,1,1,0,0
2022/23,05/11/2022,17:30,Werder Bremen,Schalke 04,2,1,H,,,,,,11,12,3,2,0,0
2022/23,06/11/2022,16:30,Freiburg,FC Koln,2,0,H,,,,,,9,10,0,1,0,0
2022/23,06/11/2022,14:30,Leverkusen,Union Berlin,5,0,H,,,,,,11,17,1,4,0,0
2022/23,08/11/2022,19:30,Bayern Munich,Werder Bremen,6,1,H,,,,,,9,8,0,0,0,0
2022/23,08/11/2022,19:30,Bochum,M'gladbach,2,1,H,,,,,,11,14,1,3,0,0
2022/23,08/11/2022,19:30,Stuttgart,Hertha,2,1,H,,,,,,9,15,3,2,0,0
2022/23,08/11/2022,17:30,Wolfsburg,Dortmund,2,0,H,,,,,,10,12,4,2,0,0
2022/23,09/11/2022,19:30,Ein Frankfurt,Hoffenheim,4,2,H,,,,,,9,22,0,3,0,0
2022/23,09/11/2022,17:30,FC Koln,Leverkusen,1,2,A,,,,,,9,7,1,2,0,0
2022/23,09/11/2022,19:30,RB Leipzig,Freiburg,3,1,H,,,,,,9,21,1,4,0,0
2022/23,09/11/2022,19:30,Schalke 04,Mainz,1,0,H,,,,,,16,17,3,1,0,0
2022/23,09/11/2022,19:30,Union Berlin,Augsburg,2,2,D,,,,,,7,10,1,4,0,0
2022/23,11/11/2022,19:30,M'gladbach,Dortmund,4,2,H,,,,,,12,12,1,2,0,0
2022/23,12/11/2022,14:30,Augsburg,Bochum,0,1,A,,,,,,12,9,1,1,0,0
2022/23,12/11/2022,14:30,Hertha,FC Koln,2,0,H,,,,,,15,10,3,1,0,0
2022/23,12/11/2022,14:30,Hoffenheim,Wolfsburg,1,2,A,,,,,,15,11,0,3,0,0
2022/23,12/11/2022,14:30,Leverkusen,Stuttgart,2,0,H,,,,,,11,10,2,3,0,0
2022/23,12/11/2022,17:30,Schalke 04,Bayern Munich,0,2,A,,,,,,7,4,0,0,0,0
2022/23,12/11/2022,14:30,Werder Bremen,RB Leipzig,1,2,A,,,,,,14,8,1,2,0,0
2022/23,13/11/2022,16:30,Freiburg,Union Berlin,4,1,H,,,,,,13,9,0,1,0,1
2022/23,13/11/2022,14:30,Mainz,Ein Frankfurt,1,1,D,,,,,,12,8,2,2,0,0
2022/23,20/01/2023,19:30,RB Leipzig,Bayern Munich,1,1,D,,,,,,17,12,2,3,0,0
2022/23,21/01/2023,14:30,Bochum,Hertha,3,1,H,,,,,,13,13,1,1,0,0
2022/23,21/01/2023,14:30,Ein Frankfurt,Schalke 04,3,0,H,,,,,,14,10,2,3,0,0
2022/23,21/01/2023,17:30,FC Koln,Werder Bremen,7,1,H,,,,,,10,14,0,0,0,0
2022/23,21/01/2023,14:30,Stuttgart,Mainz,1,1,D,,,,,,15,17,1,3,0,0
2022/23,21/01/2023,14:30,Union Berlin,Hoffenheim,3,1,H,,,,,,11,13,2,1,0,0
2022/23,21/01/2023,14:30,Wolfsburg,Freiburg,6,0,H,,,,,,11,12,1,2,0,0
2022/23,22/01/2023,14:30,Dortmund,Augsburg,4,3,H,,,,,,6,9,1,4,0,0
2022/23,22/01/2023,16:30,M'gladbach,Leverkusen,2,3,A,,,,,,12,14,3,2,0,0
2022/23,24/01/2023,19:30,Bayern Munich,FC Koln,1,1,D,,,,,,7,10,0,1,0,0
2022/23,24/01/2023,19:30,Hertha,Wolfsburg,0,5,A,,,,,,20,13,2,0,0,0
2022/23,24/01/2023,19:30,Hoffenheim,Stuttgart,2,2,D,,,,,,12,4,1,3,0,1
2022/23,24/01/2023,17:30,Schalke 04,RB Leipzig,1,6,A,,,,,,16,13,1,1,0,0
2022/23,25/01/2023,19:30,Augsburg,M'gladbach,1,0,H,,,,,,15,15,1,2,0,0
2022/23,25/01/2023,19:30,Freiburg,Ein Frankfurt,1,1,D,,,,,,15,15,3,3,0,0
2022/23,25/01/2023,19:30,Leverkusen,Bochum,2,0,H,,,,,,15,14,2,4,0,0
2022/23,25/01/2023,17:30,Mainz,Dortmund,1,2,A,,,,,,15,7,2,0,0,0
2022/23,25/01/2023,19:30,Werder Bremen,Union Berlin,1,2,A,,,,,,11,17,0,0,0,0
2022/23,27/01/2023,19:30,RB Leipzig,Stuttgart,2,1,H,,,,,,8,6,0,0,0,0
2022/23,28/01/2023,17:30,Bayern Munich,Ein Frankfurt,1,1,D,,,,,,6,4,3,1,0,0
2022/23,28/01/2023,14:30,Freiburg,Augsburg,3,1,H,,,,,,14,9,3,3,0,0
2022/23,28/01/2023,14:30,Hertha,Union Berlin,0,2,A,,,,,,12,13,1,2,0,0
2022/23,28/01/2023,14:30,Hoffenheim,M'gladbach,1,4,A,,,,,,23,10,2,1,0,0
2022/23,28/01/2023,14:30,Mainz,Bochum,5,2,H,,,,,,17,11,0,1,0,0
2022/23,28/01/2023,14:30,Werder Bremen,Wolfsburg,2,1,H,,,,,,16,12,3,3,0,0
2022/23,29/01/2023,16:30,Leverkusen,Dortmund,0,2,A,,,,,,13,20,2,4,0,0
2022/23,29/01/2023,14:30,Schalke 04,FC Koln,0,0,D,,,,,,13,16,3,4,0,0
2022/23,03/02/2023,19:30,Augsburg,Leverkusen,1,0,H,,,,,,14,8,3,2,0,0
2022/23,04/02/2023,14:30,Bochum,Hoffenheim,5,2,H,,,,,,13,15,2,3,0,0
2022/23,04/02/2023,14:30,Dortmund,Freiburg,5,1,H,,,,,,13,14,3,4,0,1
2022/23,04/02/2023,14:30,Ein Frankfurt,Hertha,3,0,H,,,,,,12,10,1,2,0,0
2022/23,04/02/2023,14:30,FC Koln,RB Leipzig,0,0,D,,,,,,10,15,3,4,0,0
2022/23,04/02/2023,17:30,M'gladbach,Schalke 04,0,0,D,,,,,,9,15,2,3,0,0
2022/23,04/02/2023,14:30,Union Berlin,Mainz,2,1,H,,,,,,12,10,1,1,0,0
2022/23,05/02/2023,14:30,Stuttgart,Werder Bremen,0,2,A,,,,,,8,17,2,5,0,0
2022/23,05/02/2023,16:30,Wolfsburg,Bayern Munich,2,4,A,,,,,,10,9,2,6,0,1
2022/23,10/02/2023,19:30,Schalke 04,Wolfsburg,0,0,D,,,,,,10,20,1,4,0,0
2022/23,11/02/2023,14:30,Bayern Munich,Bochum,3,0,H,,,,,,10,12,1,1,0,0
2022/23,11/02/2023,14:30,Freiburg,Stuttgart,2,1,H,,,,,,13,10,3,3,0,0
2022/23,11/02/2023,14:30,Hoffenheim,Leverkusen,1,3,A,,,,,,15,9,3,1,0,0
2022/23,11/02/2023,14:30,Mainz,Augsburg,3,1,H,,,,,,12,6,1,1,0,0
2022/23,11/02/2023,17:30,RB Leipzig,Union Berlin,1,2,A,,,,,,15,13,4,4,0,0
2022/23,11/02/2023,14:30,Werder Bremen,Dortmund,0,2,A,,,,,,7,7,1,0,0,0
2022/23,12/02/2023,16:30,FC Koln,Ein Frankfurt,3,0,H,,,,,,15,11,3,2,0,0
2022/23,12/02/2023,14:30,Hertha,M'gladbach,4,1,H,,,,,,12,11,1,1,0,0
2022/23,17/02/2023,19:30,Augsburg,Hoffenheim,1,0,H,,,,,,13,14,3,3,0,0
2022/23,18/02/2023,14:30,Bochum,Freiburg,0,2,A,,,,,,15,10,4,2,1,0
2022/23,18/02/2023,17:30,Ein Frankfurt,Werder Bremen,2,0,H,,,,,,15,9,1,1,0,0
2022/23,18/02/2023,14:30,M'gladbach,Bayern Munich,3,2,H,,,,,,9,9,0,1,0,1
2022/23,18/02/2023,14:30,Stuttgart,FC Koln,3,0,H,,,,,,10,12,3,4,0,0
2022/23,18/02/2023,14:30,Wolfsburg,RB Leipzig,0,3,A,,,,,,16,15,1,1,0,0
2022/23,19/02/2023,16:30,Dortmund,Hertha,4,1,H,,,,,,8,15,1,2,0,0
2022/23,19/02/2023,18:30,Leverkusen,Mainz,2,3,A,,,,,,14,19,5,5,1,0
2022/23,19/02/2023,14:30,Union Berlin,Schalke 04,0,0,D,,,,,,13,19,2,1,0,0
2022/23,24/02/2023,19:30,Mainz,M'gladbach,4,0,H,,,,,,17,6,2,3,0,0
2022/23,25/02/2023,14:30,FC Koln,Wolfsburg,0,2,A,,,,,,9,16,1,2,0,0
2022/23,25/02/2023,14:30,Hertha,Augsburg,2,0,H,,,,,,16,19,1,3,0,0
2022/23,25/02/2023,14:30,Hoffenheim,Dortmund,0,1,A,,,,,,11,7,3,1,0,0
2022/23,25/02/2023,14:30,RB Leipzig,Ein Frankfurt,2,1,H,,,,,,11,11,2,3,0,0
2022/23,25/02/2023,17:30,Schalke 04,Stuttgart,2,1,H,,,,,,12,13,2,2,0,0
2022/23,25/02/2023,14:30,Werder Bremen,Bochum,3,0,H,,,,,,16,16,3,2,0,0
2022/23,26/02/2023,16:30,Bayern Munich,Union Berlin,3,0,H,,,,,,8,9,1,1,0,0
2022/23,26/02/2023,14:30,Freiburg,Leverkusen,1,1,D,,,,,,14,13,2,1,0,0
2022/23,03/03/2023,19:30,Dortmund,RB Leipzig,2,1,H,,,,,,8,20,2,5,0,0
2022/23,04/03/2023,14:30,Augsburg,Werder Bremen,2,1,H,,,,,,10,9,2,2,0,0
2022/23,04/03/2023,14:30,Bochum,Schalke 04,0,2,A,,,,,,17,11,2,1,0,0
2022/23,04/03/2023,14:30,M'gladbach,Freiburg,0,0,D,,,,,,11,15,5,2,1,0
2022/23,04/03/2023,14:30,Mainz,Hoffenheim,1,0,H,,,,,,12,15,1,4,0,0
2022/23,04/03/2023,17:30,Stuttgart,Bayern Munich,1,2,A,,,,,,6,12,0,0,0,0
2022/23,04/03/2023,14:30,Union Berlin,FC Koln,0,0,D,,,,,,9,10,1,0,0,0
2022/23,05/03/2023,14:30,Leverkusen,Hertha,4,1,H,,,,,,11,14,1,2,0,0
2022/23,05/03/2023,16:30,Wolfsburg,Ein Frankfurt,2,2,D,,,,,,11,16,3,3,0,0
2022/23,10/03/2023,19:30,FC Koln,Bochum,0,2,A,,,,,,9,14,2,2,0,0
2022/23,11/03/2023,14:30,Bayern Munich,Augsburg,5,3,H,,,,,,8,10,2,1,0,0
2022/23,11/03/2023,14:30,Ein Frankfurt,Stuttgart,1,1,D,,,,,,16,11,4,1,0,0
2022/23,11/03/2023,14:30,Hertha,Mainz,1,1,D,,,,,,10,15,2,1,0,0
2022/23,11/03/2023,14:30,RB Leipzig,M'gladbach,3,0,H,,,,,,9,9,1,0,0,0
2022/23,11/03/2023,17:30,Schalke 04,Dortmund,2,2,D,,,,,,16,8,1,1,0,0
2022/23,12/03/2023,14:30,Freiburg,Hoffenheim,2,1,H,,,,,,11,25,2,5,0,1
2022/23,12/03/2023,16:30,Werder Bremen,Leverkusen,2,3,A,,,,,,12,12,2,1,0,0
2022/23,12/03/2023,18:30,Wolfsburg,Union Berlin,1,1,D,,,,,,11,14,1,4,0,0
2022/23,17/03/2023,19:30,M'gladbach,Werder Bremen,2,2,D,,,,,,9,12,1,1,0,0
2022/23,18/03/2023,14:30,Augsburg,Schalke 04,1,1,D,,,,,,11,14,4,4,1,0
2022/23,18/03/2023,14:30,Bochum,RB Leipzig,1,0,H,,,,,,10,8,2,3,0,0
2022/23,18/03/2023,17:30,Dortmund,FC Koln,6,1,H,,,,,,7,10,1,0,0,0
2022/23,18/03/2023,14:30,Hoffenheim,Hertha,3,1,H,,,,,,10,11,0,3,1,0
2022/23,18/03/2023,14:30,Stuttgart,Wolfsburg,0,1,A,,,,,,10,8,1,0,0,0
2022/23,19/03/2023,16:30,Leverkusen,Bayern Munich,2,1,H,,,,,,10,11,2,3,0,0
2022/23,19/03/2023,18:30,Mainz,Freiburg,1,1,D,,,,,,18,10,2,3,0,0
2022/23,19/03/2023,14:30,Union Berlin,Ein Frankfurt,2,0,H,,,,,,19,15,3,2,0,0
2022/23,31/03/2023,19:30,Ein Frankfurt,Bochum,1,1,D,,,,,,14,13,3,2,0,0
2022/23,01/04/2023,17:30,Bayern Munich,Dortmund,4,2,H,,,,,,11,7,1,1,0,0
2022/23,01/04/2023,14:30,Freiburg,Hertha,1,1,D,,,,,,7,11,1,1,0,0
2022/23,01/04/2023,14:30,RB Leipzig,Mainz,0,3,A,,,,,,13,20,3,3,0,0
2022/23,01/04/2023,14:30,Schalke 04,Leverkusen,0,3,A,,,,,,20,13,2,1,0,0
2022/23,01/04/2023,14:30,Union Berlin,Stuttgart,3,0,H,,,,,,11,12,1,1,0,0
2022/23,01/04/2023,14:30,Wolfsburg,Augsburg,2,2,D,,,,,,9,15,3,2,0,0
2022/23,02/04/2023,14:30,FC Koln,M'gladbach,0,0,D,,,,,,18,8,3,3,0,0
2022/23,02/04/2023,16:30,Werder Bremen,Hoffenheim,1,2,A,,,,,,11,16,3,4,0,0
2022/23,08/04/2023,14:30,Augsburg,FC Koln,1,3,A,,,,,,5,11,3,4,0,0
2022/23,08/04/2023,14:30,Dortmund,Union Berlin,2,1,H,,,,,,8,11,5,2,0,0
2022/23,08/04/2023,14:30,Freiburg,Bayern Munich,0,1,A,,,,,,10,14,2,2,0,0
2022/23,08/04/2023,17:30,Hertha,RB Leipzig,0,1,A,,,,,,12,13,4,3,0,0
2022/23,08/04/2023,14:30,Leverkusen,Ein Frankfurt,3,1,H,,,,,,9,13,1,5,0,0
2022/23,08/04/2023,14:30,Mainz,Werder Bremen,2,2,D,,,,,,11,22,1,5,0,0
2022/23,09/04/2023,16:30,Bochum,Stuttgart,2,3,A,,,,,,12,8,3,3,0,0
2022/23,09/04/2023,18:30,Hoffenheim,Schalke 04,2,0,H,,,,,,14,13,3,0,0,0
2022/23,09/04/2023,14:30,M'gladbach,Wolfsburg,2,0,H,,,,,,12,11,0,1,0,0
2022/23,14/04/2023,19:30,Schalke 04,Hertha,5,2,H,,,,,,12,19,2,3,0,0
2022/23,15/04/2023,14:30,Bayern Munich,Hoffenheim,1,1,D,,,,,,7,10,2,1,0,0
2022/23,15/04/2023,17:30,Ein Frankfurt,M'gladbach,1,1,D,,,,,,16,5,1,2,0,0
2022/23,15/04/2023,14:30,FC Koln,Mainz,1,1,D,,,,,,10,15,3,2,0,0
2022/23,15/04/2023,14:30,RB Leipzig,Augsburg,3,2,H,,,,,,8,11,2,3,0,0
2022/23,15/04/2023,14:30,Stuttgart,Dortmund,3,3,D,,,,,,7,14,5,3,1,0
2022/23,16/04/2023,16:30,Union Berlin,Bochum,1,1,D,,,,,,10,7,2,1,1,0
2022/23,16/04/2023,14:30,Werder Bremen,Freiburg,1,2,A,,,,,,13,12,2,3,0,0
2022/23,16/04/2023,18:30,Wolfsburg,Leverkusen,0,0,D,,,,,,10,17,0,5,0,0
2022/23,21/04/2023,19:30,Augsburg,Stuttgart,1,1,D,,,,,,17,12,5,3,0,0
2022/23,22/04/2023,14:30,Bochum,Wolfsburg,1,5,A,,,,,,11,8,3,3,0,0
2022/23,22/04/2023,17:30,Dortmund,Ein Frankfurt,4,0,H,,,,,,10,13,2,3,0,0
2022/23,22/04/2023,14:30,Hertha,Werder Bremen,2,4,A,,,,,,11,12,2,2,0,0
2022/23,22/04/2023,14:30,Hoffenheim,FC Koln,1,3,A,,,,,,11,11,1,2,0,0
2022/23,22/04/2023,14:30,Mainz,Bayern Munich,3,1,H,,,,,,14,6,2,0,0,0
2022/23,23/04/2023,14:30,Freiburg,Schalke 04,4,0,H,,,,,,9,10,1,2,0,0
2022/23,23/04/2023,16:30,Leverkusen,RB Leipzig,2,0,H,,,,,,10,9,3,5,0,1
2022/23,23/04/2023,18:30,M'gladbach,Union Berlin,0,1,A,,,,,,10,12,3,2,0,0
2022/23,28/04/2023,19:30,Bochum,Dortmund,1,1,D,,,,,,13,9,1,2,0,0
2022/23,29/04/2023,14:30,Ein Frankfurt,Augsburg,1,1,D,,,,,,6,11,2,2,0,0
