Stagione,Data,Ora,Casa,Ospite,GolCasa,GolOspite,Esito,Arbitro,Giornata,QuartoUomo,Var,Avar,FalliCasa,FalliOspite,GialliCasa,GialliOspite,RossiCasa,RossiOspite
2025/26,27/02/2026,17:30,Dusseldorf,Bochum,2,1,H,,,,,,10,13,1,1,0,0
2025/26,27/02/2026,17:30,Dynamo Dresden,Darmstadt,3,1,H,,,,,,18,13,3,1,1,1
2025/26,28/02/2026,12:00,Bielefeld,Hannover,0,1,A,,,,,,19,13,3,4,0,0
2025/26,28/02/2026,19:30,Greuther Furth,Schalke 04,1,1,D,,,,,,7,10,2,4,0,0
2025/26,28/02/2026,12:00,Holstein Kiel,Elversberg,1,1,D,,,,,,16,16,2,2,0,0
2025/26,28/02/2026,12:00,Kaiserslautern,Paderborn,1,2,A,,,,,,12,24,2,3,0,0
2025/26,01/03/2026,12:30,Braunschweig,Preußen Münster,1,2,A,,,,,,8,12,2,3,0,1
2025/26,01/03/2026,12:30,Hertha,Nurnberg,2,1,H,,,,,,11,13,0,2,0,0
2025/26,01/03/2026,12:30,Magdeburg,Karlsruhe,1,3,A,,,,,,9,12,2,4,0,0
2025/26,06/03/2026,17:30,Elversberg,Magdeburg,1,0,H,,,,,,4,11,0,2,0,0
2025/26,06/03/2026,17:30,Schalke 04,Bielefeld,1,0,H,,,,,,7,13,0,2,0,0
2025/26,07/03/2026,19:30,Bochum,Kaiserslautern,3,2,H,,,,,,13,11,3,4,0,0
2025/26,07/03/2026,12:00,Darmstadt,Holstein Kiel,2,0,H,,,,,,12,12,4,2,0,1
2025/26,07/03/2026,12:00,Nurnberg,Dusseldorf,0,1,A,,,,,,10,9,1,2,0,0
2025/26,07/03/2026,12:00,Paderborn,Braunschweig,1,1,D,,,,,,9,18,1,2,0,1
2025/26,08/03/2026,12:30,Hannover,Greuther Furth,1,2,A,,,,,,10,9,2,1,0,0
2025/26,08/03/2026,12:30,Karlsruhe,Dynamo Dresden,3,3,D,,,,,,10,10,2,0,0,0
2025/26,08/03/2026,12:30,Preußen Münster,Hertha,1,2,A,,,,,,10,9,2,2,0,0
2025/26,13/03/2026,17:30,Greuther Furth,Elversberg,2,0,H,,,,,,13,12,1,2,0,0
2025/26,13/03/2026,17:30,Magdeburg,Darmstadt,1,1,D,,,,,,6,10,3,1,0,0
2025/26,14/03/2026,12:00,Bielefeld,Paderborn,2,2,D,,,,,,14,12,3,2,0,0
2025/26,14/03/2026,12:00,Braunschweig,Dusseldorf,1,0,H,,,,,,10,14,2,3,0,0
2025/26,14/03/2026,19:30,Hertha,Bochum,1,1,D,,,,,,12,13,2,3,0,0
2025/26,14/03/2026,12:00,Holstein Kiel,Nurnberg,2,3,A,,,,,,18,13,3,5,0,0
2025/26,15/03/2026,12:30,Dynamo Dresden,Preußen Münster,6,0,H,,,,,,5,13,1,2,0,0
2025/26,15/03/2026,12:30,Kaiserslautern,Karlsruhe,3,0,H,,,,,,8,14,1,3,0,0
2025/26,15/03/2026,12:30,Schalke 04,Hannover,2,2,D,,,,,,15,11,1,2,1,0
2025/26,20/03/2026,17:30,Hannover,Braunschweig,1,0,H,,,,,,13,15,3,3,0,0
2025/26,20/03/2026,17:30,Karlsruhe,Greuther Furth,3,1,H,,,,,,16,6,4,1,0,0
2025/26,21/03/2026,19:30,Darmstadt,Schalke 04,1,1,D,,,,,,15,16,1,2,0,0
2025/26,21/03/2026,12:00,Elversberg,Bielefeld,3,1,H,,,,,,7,7,0,0,0,1
2025/26,21/03/2026,12:00,Nurnberg,Kaiserslautern,3,0,H,,,,,,10,14,1,3,0,0
2025/26,21/03/2026,12:00,Paderborn,Dynamo Dresden,2,1,H,,,,,,8,8,1,1,0,0
2025/26,22/03/2026,12:30,Bochum,Holstein Kiel,2,3,A,,,,,,11,22,4,5,1,1
2025/26,22/03/2026,12:30,Dusseldorf,Hertha,2,5,A,,,,,,12,7,3,2,0,0
2025/26,22/03/2026,12:30,Preußen Münster,Magdeburg,1,3,A,,,,,,11,19,2,2,0,0
2025/26,04/04/2026,12:00,Bielefeld,Darmstadt,2,1,H,,,,,,10,16,2,5,0,0
2025/26,04/04/2026,19:30,Dynamo Dresden,Hertha,0,1,A,,,,,,11,14,2,2,0,1
2025/26,04/04/2026,12:00,Kaiserslautern,Dusseldorf,3,0,H,,,,,,10,6,0,0,0,1
2025/26,04/04/2026,12:00,Magdeburg,Bochum,4,1,H,,,,,,9,11,2,3,0,0
2025/26,05/04/2026,12:30,Braunschweig,Nurnberg,1,1,D,,,,,,13,23,1,2,0,0
2025/26,05/04/2026,12:30,Greuther Furth,Paderborn,0,2,A,,,,,,10,12,1,3,0,0
2025/26,05/04/2026,12:30,Hannover,Elversberg,1,1,D,,,,,,13,11,3,3,0,0
2025/26,05/04/2026,12:30,Holstein Kiel,Preußen Münster,0,0,D,,,,,,15,12,3,3,0,0
2025/26,05/04/2026,12:30,Schalke 04,Karlsruhe,1,0,H,,,,,,13,8,3,1,0,0
2025/26,10/04/2026,17:30,Dusseldorf,Holstein Kiel,1,2,A,,,,,,13,13,2,4,0,0
2025/26,10/04/2026,17:30,Karlsruhe,Bielefeld,4,1,H,,,,,,9,11,2,1,0,0
2025/26,11/04/2026,19:30,Darmstadt,Hannover,0,2,A,,,,,,9,11,0,2,0,0
2025/26,11/04/2026,12:00,Hertha,Kaiserslautern,0,1,A,,,,,,11,12,2,0,0,0
2025/26,11/04/2026,12:00,Nurnberg,Dynamo Dresden,0,2,A,,,,,,9,11,1,1,0,0
2025/26,11/04/2026,12:00,Preußen Münster,Greuther Furth,0,0,D,,,,,,12,14,0,0,0,0
2025/26,12/04/2026,12:30,Bochum,Braunschweig,4,1,H,,,,,,15,4,6,1,0,0
2025/26,12/04/2026,12:30,Elversberg,Schalke 04,1,2,A,,,,,,13,9,1,3,0,1
2025/26,12/04/2026,12:30,Paderborn,Magdeburg,4,3,H,,,,,,15,11,2,1,0,0
2025/26,17/04/2026,17:30,Elversberg,Karlsruhe,3,0,H,,,,,,8,8,0,1,0,0
2025/26,17/04/2026,17:30,Holstein Kiel,Kaiserslautern,3,0,H,,,,,,9,9,2,1,0,0
2025/26,18/04/2026,12:00,Bielefeld,Nurnberg,1,1,D,,,,,,12,13,2,1,0,0
2025/26,18/04/2026,12:00,Dynamo Dresden,Bochum,2,0,H,,,,,,9,15,0,2,0,0
2025/26,18/04/2026,19:30,Hannover,Paderborn,1,1,D,,,,,,12,16,3,1,0,0
2025/26,18/04/2026,12:00,Magdeburg,Dusseldorf,2,0,H,,,,,,6,13,1,3,0,0
2025/26,19/04/2026,12:30,Braunschweig,Hertha,1,1,D,,,,,,15,14,4,3,0,1
2025/26,19/04/2026,12:30,Greuther Furth,Darmstadt,3,2,H,,,,,,11,10,2,2,0,0
2025/26,19/04/2026,12:30,Schalke 04,Preußen Münster,4,1,H,,,,,,8,7,1,2,0,0
2025/26,24/04/2026,17:30,Dusseldorf,Dynamo Dresden,3,1,H,,,,,,11,6,0,0,0,0
2025/26,24/04/2026,17:30,Kaiserslautern,Braunschweig,0,2,A,,,,,,8,12,2,1,0,0
2025/26,25/04/2026,19:30,Darmstadt,Elversberg,3,3,D,,,,,,10,19,2,2,1,0
2025/26,25/04/2026,12:00,Hertha,Holstein Kiel,0,1,A,,,,,,6,15,4,4,0,0
2025/26,25/04/2026,12:00,Karlsruhe,Hannover,1,3,A,,,,,,13,3,1,1,0,0
2025/26,25/04/2026,12:00,Preußen Münster,Bielefeld,2,3,A,,,,,,17,9,3,0,0,0
2025/26,26/04/2026,12:30,Bochum,Greuther Furth,2,1,H,,,,,,12,9,0,0,0,0
2025/26,26/04/2026,12:30,Nurnberg,Magdeburg,1,0,H,,,,,,11,14,1,3,0,0
2025/26,26/04/2026,12:30,Paderborn,Schalke 04,2,3,A,,,,,,12,8,0,1,0,0
2025/26,02/05/2026,12:00,Bielefeld,Bochum,1,1,D,,,,,,6,14,0,2,0,0
2025/26,02/05/2026,12:00,Dynamo Dresden,Kaiserslautern,1,0,H,,,,,,9,10,3,3,0,0
2025/26,02/05/2026,12:00,Holstein Kiel,Braunschweig,2,0,H,,,,,,13,12,3,2,0,0
2025/26,02/05/2026,19:30,Schalke 04,Dusseldorf,1,0,H,,,,,,6,17,2,3,0,0
2025/26,03/05/2026,12:30,Elversberg,Paderborn,5,1,H,,,,,,11,15,3,5,0,1
2025/26,03/05/2026,12:30,Greuther Furth,Nurnberg,1,1,D,,,,,,9,12,2,2,0,0
2025/26,03/05/2026,12:30,Hannover,Preußen Münster,3,3,D,,,,,,11,18,0,6,0,0
2025/26,03/05/2026,12:30,Karlsruhe,Darmstadt,2,1,H,,,,,,8,10,1,2,0,0
2025/26,03/05/2026,12:30,Magdeburg,Hertha,1,0,H,,,,,,7,11,2,4,0,0
2025/26,08/05/2026,17:30,Kaiserslautern,Bielefeld,2,0,H,,,,,,21,13,5,0,0,0
2025/26,08/05/2026,17:30,Paderborn,Karlsruhe,2,2,D,,,,,,8,10,0,5,0,0
2025/26,09/05/2026,12:00,Bochum,Hannover,1,1,D,,,,,,16,10,3,2,0,0
2025/26,09/05/2026,12:00,Braunschweig,Dynamo Dresden,2,1,H,,,,,,13,7,2,2,0,0
2025/26,09/05/2026,12:00,Holstein Kiel,Magdeburg,1,3,A,,,,,,13,11,2,2,0,0
2025/26,09/05/2026,19:30,Nurnberg,Schalke 04,3,0,H,,,,,,8,10,2,2,0,0
2025/26,10/05/2026,12:30,Dusseldorf,Elversberg,3,1,H,,,,,,6,7,3,0,0,0
2025/26,10/05/2026,12:30,Hertha,Greuther Furth,2,1,H,,,,,,11,7,3,1,1,0
2025/26,10/05/2026,12:30,Preußen Münster,Darmstadt,1,1,D,,,,,,11,10,3,1,1,0
2025/26,17/05/2026,14:30,Bielefeld,Hertha,6,1,H,,,,,,14,6,3,0,0,0
2025/26,17/05/2026,14:30,Darmstadt,Paderborn,0,2,A,,,,,,11,12,2,2,0,0
2025/26,17/05/2026,14:30,Dynamo Dresden,Holstein Kiel,2,1,H,,,,,,14,17,2,3,0,0
2025/26,17/05/2026,14:30,Elversberg,Preußen Münster,3,0,H,,,,,,8,17,1,1,0,0
2025/26,17/05/2026,14:30,Greuther Furth,Dusseldorf,3,0,H,,,,,,8,14,4,5,0,0
2025/26,17/05/2026,14:30,Hannover,Nurnberg,3,3,D,,,,,,4,8,3,5,0,0
2025/26,17/05/2026,14:30,Karlsruhe,Bochum,1,2,A,,,,,,8,8,2,4,0,0
2025/26,17/05/2026,14:30,Magdeburg,Kaiserslautern,0,1,A,,,,,,9,12,2,2,0,0
2025/26,17/05/2026,14:30,Schalke 04,Braunschweig,1,0,H,,,,,,8,10,1,1,0,0
2026/27,07/08/2026,19:30,Bochum,Hertha,0,1,A,,,,,,18,13,2,5,0,0
2026/27,08/08/2026,12:00,Darmstadt,Holstein Kiel,2,2,D,,,,,,15,16,2,3,0,0
2026/27,08/08/2026,12:00,Heidenheim,Osnabruck,4,3,H,,,,,,6,6,1,2,0,0
2026/27,08/08/2026,12:00,Karlsruhe,Bielefeld,2,1,H,,,,,,15,12,2,1,0,0
2026/27,08/08/2026,12:00,Magdeburg,Braunschweig,1,6,A,,,,,,14,9,4,1,1,0
2026/27,08/08/2026,19:30,Wolfsburg,Kaiserslautern,0,0,D,,,,,,17,10,0,1,0,0
2026/27,09/08/2026,12:30,Cottbus,Hannover,3,1,H,,,,,,11,11,0,2,0,0
2026/27,09/08/2026,12:30,Nurnberg,Dynamo Dresden,3,0,H,,,,,,6,11,0,2,0,0
2026/27,09/08/2026,12:30,St Pauli,Greuther Furth,1,1,D,,,,,,4,5,1,0,0,0
2026/27,14/08/2026,17:30,Braunschweig,Bochum,0,1,A,,,,,,11,13,2,3,0,0
2026/27,14/08/2026,17:30,Holstein Kiel,St Pauli,2,2,D,,,,,,14,19,3,3,0,0
2026/27,15/08/2026,12:00,Greuther Furth,Nurnberg,2,4,A,,,,,,9,15,1,4,0,0
2026/27,15/08/2026,12:00,Hertha,Heidenheim,4,1,H,,,,,,12,17,1,2,1,0
2026/27,15/08/2026,19:30,Kaiserslautern,Karlsruhe,0,0,D,,,,,,12,19,3,3,0,0
2026/27,15/08/2026,12:00,Osnabruck,Magdeburg,0,3,A,,,,,,12,11,1,1,0,0
2026/27,16/08/2026,12:30,Bielefeld,Cottbus,3,0,H,,,,,,12,18,2,2,0,0
2026/27,16/08/2026,12:30,Dynamo Dresden,Darmstadt,1,0,H,,,,,,12,12,1,3,0,1
2026/27,16/08/2026,12:30,Hannover,Wolfsburg,0,1,A,,,,,,9,9,1,2,0,0
2026/27,28/08/2026,17:30,Bochum,Osnabruck,0,1,A,,,,,,15,12,3,4,0,0
2026/27,28/08/2026,17:30,Braunschweig,Hertha,3,5,A,,,,,,9,15,2,4,0,0
2026/27,29/08/2026,12:00,Cottbus,Greuther Furth,3,4,A,,,,,,11,16,2,2,0,0
2026/27,29/08/2026,12:00,Heidenheim,Dynamo Dresden,5,3,H,,,,,,8,6,2,3,0,1
2026/27,29/08/2026,12:00,Karlsruhe,Wolfsburg,2,5,A,,,,,,13,14,0,1,0,0
2026/27,29/08/2026,19:30,Nurnberg,Bielefeld,4,1,H,,,,,,9,11,2,0,0,0
2026/27,30/08/2026,12:30,Darmstadt,Hannover,0,1,A,,,,,,8,12,1,2,1,0
2026/27,30/08/2026,12:30,Magdeburg,Holstein Kiel,2,0,H,,,,,,14,17,5,4,0,0
2026/27,30/08/2026,12:30,St Pauli,Kaiserslautern,1,2,A,,,,,,9,13,3,4,0,0
