Stagione,Data,Ora,Casa,Ospite,GolCasa,GolOspite,Esito,Arbitro,Giornata,QuartoUomo,Var,Avar,FalliCasa,FalliOspite,GialliCasa,GialliOspite,RossiCasa,RossiOspite
2025/26,25/09/2025,18:30,Osasuna,Elche,1,1,D,,,,,,19,13,2,2,0,0
2025/26,25/09/2025,20:30,Oviedo,Barcelona,1,3,A,,,,,,10,6,1,0,0,0
2025/26,26/09/2025,20:00,Girona,Espanol,0,0,D,,,,,,9,11,0,1,0,0
2025/26,27/09/2025,15:15,Ath Madrid,Real Madrid,5,2,H,,,,,,17,14,5,4,0,0
2025/26,27/09/2025,13:00,Getafe,Levante,1,1,D,,,,,,15,16,4,3,0,0
2025/26,27/09/2025,17:30,Mallorca,Alaves,1,0,H,,,,,,14,18,2,3,0,0
2025/26,27/09/2025,20:00,Villarreal,Ath Bilbao,1,0,H,,,,,,13,11,2,0,0,0
2025/26,28/09/2025,17:30,Barcelona,Sociedad,2,1,H,,,,,,6,12,1,2,0,0
2025/26,28/09/2025,20:00,Betis,Osasuna,2,0,H,,,,,,6,7,0,1,0,0
2025/26,28/09/2025,15:15,Elche,Celta,2,1,H,,,,,,12,20,3,3,0,0
2025/26,28/09/2025,13:00,Vallecano,Sevilla,0,1,A,,,,,,12,15,3,2,1,0
2025/26,30/09/2025,19:00,Valencia,Oviedo,1,2,A,,,,,,14,12,1,4,0,1
2025/26,03/10/2025,20:00,Osasuna,Getafe,2,1,H,,,,,,11,14,1,4,0,0
2025/26,04/10/2025,17:30,Ath Bilbao,Mallorca,2,1,H,,,,,,16,13,5,6,0,1
2025/26,04/10/2025,15:15,Girona,Valencia,2,1,H,,,,,,13,12,5,1,2,0
2025/26,04/10/2025,13:00,Oviedo,Levante,0,2,A,,,,,,10,10,2,2,0,0
2025/26,04/10/2025,20:00,Real Madrid,Villarreal,3,1,H,,,,,,9,14,2,4,0,1
2025/26,05/10/2025,13:00,Alaves,Elche,3,1,H,,,,,,13,9,3,1,0,1
2025/26,05/10/2025,20:00,Celta,Ath Madrid,1,1,D,,,,,,7,10,1,3,0,1
2025/26,05/10/2025,17:30,Espanol,Betis,1,2,A,,,,,,16,4,2,6,0,0
2025/26,05/10/2025,15:15,Sevilla,Barcelona,4,1,H,,,,,,18,9,7,5,0,0
2025/26,05/10/2025,17:30,Sociedad,Vallecano,0,1,A,,,,,,13,21,1,2,0,0
2025/26,17/10/2025,20:00,Oviedo,Espanol,0,2,A,,,,,,9,8,2,1,0,0
2025/26,18/10/2025,20:00,Ath Madrid,Osasuna,1,0,H,,,,,,10,11,1,3,0,0
2025/26,18/10/2025,15:15,Barcelona,Girona,2,1,H,,,,,,10,7,1,2,0,0
2025/26,18/10/2025,13:00,Sevilla,Mallorca,1,3,A,,,,,,16,13,2,1,0,0
2025/26,18/10/2025,17:30,Villarreal,Betis,2,2,D,,,,,,13,10,1,1,0,0
2025/26,19/10/2025,15:15,Celta,Sociedad,1,1,D,,,,,,10,20,4,3,1,0
2025/26,19/10/2025,13:00,Elche,Ath Bilbao,0,0,D,,,,,,14,20,2,3,0,0
2025/26,19/10/2025,20:00,Getafe,Real Madrid,0,1,A,,,,,,27,11,4,1,2,0
2025/26,19/10/2025,17:30,Levante,Vallecano,0,3,A,,,,,,6,18,0,1,0,0
2025/26,20/10/2025,20:00,Alaves,Valencia,0,0,D,,,,,,13,20,1,2,0,0
2025/26,24/10/2025,20:00,Sociedad,Sevilla,2,1,H,,,,,,19,14,1,3,0,0
2025/26,25/10/2025,17:30,Ath Bilbao,Getafe,0,1,A,,,,,,15,14,1,3,0,0
2025/26,25/10/2025,15:15,Espanol,Elche,1,0,H,,,,,,14,15,4,2,0,0
2025/26,25/10/2025,13:00,Girona,Oviedo,3,3,D,,,,,,13,16,4,3,0,0
2025/26,25/10/2025,20:00,Valencia,Villarreal,0,2,A,,,,,,13,14,2,4,0,0
2025/26,26/10/2025,13:00,Mallorca,Levante,1,1,D,,,,,,8,13,3,2,0,0
2025/26,26/10/2025,17:30,Osasuna,Celta,2,3,A,,,,,,10,13,3,4,0,0
2025/26,26/10/2025,15:15,Real Madrid,Barcelona,2,1,H,,,,,,12,9,5,5,1,1
2025/26,26/10/2025,20:00,Vallecano,Alaves,1,0,H,,,,,,13,11,1,3,0,0
2025/26,27/10/2025,20:00,Betis,Ath Madrid,0,2,A,,,,,,9,18,2,1,0,0
2025/26,31/10/2025,20:00,Getafe,Girona,2,1,H,,,,,,17,15,1,1,0,0
2025/26,01/11/2025,15:15,Ath Madrid,Sevilla,3,0,H,,,,,,9,12,0,3,0,0
2025/26,01/11/2025,20:00,Real Madrid,Valencia,4,0,H,,,,,,14,7,1,1,0,0
2025/26,01/11/2025,17:30,Sociedad,Ath Bilbao,3,2,H,,,,,,20,8,2,3,0,0
2025/26,01/11/2025,13:00,Villarreal,Vallecano,4,0,H,,,,,,7,11,1,1,0,0
2025/26,02/11/2025,15:15,Alaves,Espanol,2,1,H,,,,,,14,12,4,2,1,0
2025/26,02/11/2025,17:30,Barcelona,Elche,3,1,H,,,,,,12,16,0,1,0,0
2025/26,02/11/2025,20:00,Betis,Mallorca,3,0,H,,,,,,9,8,0,3,0,0
2025/26,02/11/2025,13:00,Levante,Celta,1,2,A,,,,,,10,12,2,3,1,0
2025/26,03/11/2025,20:00,Oviedo,Osasuna,0,0,D,,,,,,17,17,3,1,0,0
2025/26,07/11/2025,20:00,Elche,Sociedad,1,1,D,,,,,,14,15,1,3,0,0
2025/26,08/11/2025,17:30,Ath Madrid,Levante,3,1,H,,,,,,5,6,3,1,0,0
2025/26,08/11/2025,20:00,Espanol,Villarreal,0,2,A,,,,,,9,9,0,2,0,0
2025/26,08/11/2025,13:00,Girona,Alaves,1,0,H,,,,,,9,15,0,3,0,0
2025/26,08/11/2025,15:15,Sevilla,Osasuna,1,0,H,,,,,,21,13,5,3,0,0
2025/26,09/11/2025,13:00,Ath Bilbao,Oviedo,1,0,H,,,,,,12,8,1,1,0,0
2025/26,09/11/2025,20:00,Celta,Barcelona,2,4,A,,,,,,13,10,1,5,0,1
2025/26,09/11/2025,17:30,Mallorca,Getafe,1,0,H,,,,,,15,8,0,2,0,0
2025/26,09/11/2025,17:30,Valencia,Betis,1,1,D,,,,,,13,10,3,3,0,0
2025/26,09/11/2025,15:15,Vallecano,Real Madrid,0,0,D,,,,,,17,7,3,2,0,0
2025/26,21/11/2025,20:00,Valencia,Levante,1,0,H,,,,,,16,15,4,3,0,0
2025/26,22/11/2025,13:00,Alaves,Celta,0,1,A,,,,,,21,15,2,2,0,0
2025/26,22/11/2025,15:15,Barcelona,Ath Bilbao,4,0,H,,,,,,9,9,0,2,0,1
2025/26,22/11/2025,17:30,Osasuna,Sociedad,1,3,A,,,,,,13,7,3,2,1,0
2025/26,22/11/2025,20:00,Villarreal,Mallorca,2,1,H,,,,,,17,8,2,2,0,0
2025/26,23/11/2025,15:15,Betis,Girona,1,1,D,,,,,,10,16,3,4,1,0
2025/26,23/11/2025,20:00,Elche,Real Madrid,2,2,D,,,,,,10,8,4,0,1,0
2025/26,23/11/2025,17:30,Getafe,Ath Madrid,0,1,A,,,,,,9,17,2,3,0,0
2025/26,23/11/2025,13:00,Oviedo,Vallecano,0,0,D,,,,,,11,13,1,2,1,1
2025/26,24/11/2025,20:00,Espanol,Sevilla,2,1,H,,,,,,18,7,4,1,0,0
2025/26,28/11/2025,20:00,Getafe,Elche,1,0,H,,,,,,18,11,2,2,0,0
2025/26,29/11/2025,20:00,Ath Madrid,Oviedo,2,0,H,,,,,,5,8,0,1,0,0
2025/26,29/11/2025,15:15,Barcelona,Alaves,3,1,H,,,,,,10,17,2,3,0,0
2025/26,29/11/2025,17:30,Levante,Ath Bilbao,0,2,A,,,,,,11,19,3,2,0,0
2025/26,29/11/2025,13:00,Mallorca,Osasuna,2,2,D,,,,,,10,15,3,4,0,0
2025/26,30/11/2025,17:30,Celta,Espanol,0,1,A,,,,,,12,15,1,2,0,0
2025/26,30/11/2025,20:00,Girona,Real Madrid,1,1,D,,,,,,9,13,3,0,0,0
2025/26,30/11/2025,15:15,Sevilla,Betis,0,2,A,,,,,,14,22,2,3,1,0
2025/26,30/11/2025,13:00,Sociedad,Villarreal,2,3,A,,,,,,15,18,3,7,0,0
2025/26,01/12/2025,20:00,Vallecano,Valencia,1,1,D,,,,,,11,9,1,1,0,0
2025/26,02/12/2025,20:00,Barcelona,Ath Madrid,3,1,H,,,,,,12,9,1,1,0,0
2025/26,03/12/2025,18:00,Ath Bilbao,Real Madrid,0,3,A,,,,,,15,4,2,0,0,0
2025/26,05/12/2025,20:00,Oviedo,Mallorca,0,0,D,,,,,,14,12,2,1,2,0
2025/26,06/12/2025,15:15,Alaves,Sociedad,1,0,H,,,,,,20,16,2,2,0,0
2025/26,06/12/2025,20:00,Ath Bilbao,Ath Madrid,1,0,H,,,,,,9,12,3,2,0,0
2025/26,06/12/2025,17:30,Betis,Barcelona,3,5,A,,,,,,14,9,5,2,0,0
2025/26,06/12/2025,13:00,Villarreal,Getafe,2,0,H,,,,,,19,15,2,4,0,1
2025/26,07/12/2025,13:00,Elche,Girona,3,0,H,,,,,,18,13,0,3,0,0
2025/26,07/12/2025,17:30,Espanol,Vallecano,1,0,H,,,,,,19,22,4,8,1,1
2025/26,07/12/2025,20:00,Real Madrid,Celta,0,2,A,,,,,,6,12,6,1,3,0
2025/26,07/12/2025,15:15,Valencia,Sevilla,1,1,D,,,,,,12,18,3,6,0,0
2025/26,08/12/2025,20:00,Osasuna,Levante,2,0,H,,,,,,15,7,2,2,0,0
2025/26,12/12/2025,20:00,Sociedad,Girona,1,2,A,,,,,,20,5,1,2,0,0
2025/26,13/12/2025,13:00,Ath Madrid,Valencia,2,1,H,,,,,,13,11,3,1,0,0
2025/26,13/12/2025,17:30,Barcelona,Osasuna,2,0,H,,,,,,5,8,0,3,0,0
2025/26,13/12/2025,20:00,Getafe,Espanol,0,1,A,,,,,,18,17,5,1,0,0
2025/26,13/12/2025,15:15,Mallorca,Elche,3,1,H,,,,,,13,13,3,0,0,0
2025/26,14/12/2025,20:00,Alaves,Real Madrid,1,2,A,,,,,,12,13,3,1,0,0
2025/26,14/12/2025,15:15,Celta,Ath Bilbao,2,0,H,,,,,,11,13,3,2,0,0
2025/26,14/12/2025,13:00,Sevilla,Oviedo,4,0,H,,,,,,11,12,1,2,0,1
2025/26,15/12/2025,20:00,Vallecano,Betis,0,0,D,,,,,,10,7,4,1,0,0
2025/26,19/12/2025,20:00,Valencia,Mallorca,1,1,D,,,,,,10,12,2,3,0,0
2025/26,20/12/2025,15:15,Levante,Sociedad,1,1,D,,,,,,16,13,6,2,0,0
2025/26,20/12/2025,17:30,Osasuna,Alaves,3,0,H,,,,,,16,11,2,2,0,0
2025/26,20/12/2025,13:00,Oviedo,Celta,0,0,D,,,,,,14,7,2,1,0,0
2025/26,20/12/2025,20:00,Real Madrid,Sevilla,2,0,H,,,,,,13,19,2,5,0,1
2025/26,21/12/2025,20:00,Betis,Getafe,4,0,H,,,,,,13,12,0,1,0,0
2025/26,21/12/2025,17:30,Elche,Vallecano,4,0,H,,,,,,15,11,2,3,0,0
2025/26,21/12/2025,13:00,Girona,Ath Madrid,0,3,A,,,,,,7,14,2,0,0,0
2025/26,21/12/2025,15:15,Villarreal,Barcelona,0,2,A,,,,,,10,8,1,1,1,0
2025/26,22/12/2025,20:00,Ath Bilbao,Espanol,1,2,A,,,,,,10,9,5,2,0,0
2025/26,02/01/2026,20:00,Vallecano,Getafe,1,1,D,,,,,,13,10,3,4,0,0
2025/26,03/01/2026,13:00,Celta,Valencia,4,1,H,,,,,,10,9,1,3,0,0
2025/26,03/01/2026,17:30,Elche,Villarreal,1,3,A,,,,,,8,11,3,3,0,0
2025/26,03/01/2026,20:00,Espanol,Barcelona,0,2,A,,,,,,10,14,1,0,0,0
2025/26,03/01/2026,15:15,Osasuna,Ath Bilbao,1,1,D,,,,,,12,19,3,3,0,0
2025/26,04/01/2026,17:30,Alaves,Oviedo,1,1,D,,,,,,11,20,3,3,1,1
2025/26,04/01/2026,17:30,Mallorca,Girona,1,2,A,,,,,,10,14,2,1,0,0
2025/26,04/01/2026,15:15,Real Madrid,Betis,5,1,H,,,,,,10,12,1,1,0,0
2025/26,04/01/2026,13:00,Sevilla,Levante,0,3,A,,,,,,16,10,3,4,0,0
2025/26,04/01/2026,20:00,Sociedad,Ath Madrid,1,1,D,,,,,,11,13,3,2,0,0
2025/26,09/01/2026,20:00,Getafe,Sociedad,1,2,A,,,,,,17,17,2,1,0,0
2025/26,10/01/2026,17:30,Girona,Osasuna,1,0,H,,,,,,14,13,2,6,1,0
2025/26,10/01/2026,13:00,Oviedo,Betis,1,1,D,,,,,,15,8,3,1,0,0
2025/26,10/01/2026,20:00,Valencia,Elche,1,1,D,,,,,,14,14,2,3,0,0
2025/26,10/01/2026,15:15,Villarreal,Alaves,3,1,H,,,,,,10,14,0,2,0,0
2025/26,11/01/2026,15:15,Levante,Espanol,1,1,D,,,,,,10,9,0,1,0,0
2025/26,11/01/2026,13:00,Vallecano,Mallorca,2,1,H,,,,,,14,14,1,5,1,0
2025/26,12/01/2026,20:00,Sevilla,Celta,0,1,A,,,,,,16,16,3,3,0,0
2025/26,16/01/2026,20:00,Espanol,Girona,0,2,A,,,,,,17,17,5,5,0,0
2025/26,17/01/2026,20:00,Betis,Villarreal,2,0,H,,,,,,14,13,3,2,0,1
2025/26,17/01/2026,15:15,Mallorca,Ath Bilbao,3,2,H,,,,,,10,10,1,5,0,2
2025/26,17/01/2026,17:30,Osasuna,Oviedo,3,2,H,,,,,,14,15,1,4,1,0
2025/26,17/01/2026,13:00,Real Madrid,Levante,2,0,H,,,,,,12,14,2,1,0,0
2025/26,18/01/2026,15:15,Ath Madrid,Alaves,1,0,H,,,,,,13,5,1,1,0,0
2025/26,18/01/2026,17:30,Celta,Vallecano,3,0,H,,,,,,7,14,4,3,0,1
2025/26,18/01/2026,13:00,Getafe,Valencia,0,1,A,,,,,,8,18,2,3,0,1
2025/26,18/01/2026,20:00,Sociedad,Barcelona,2,1,H,,,,,,13,8,3,3,1,0
2025/26,19/01/2026,20:00,Elche,Sevilla,2,2,D,,,,,,11,12,3,1,0,0
2025/26,23/01/2026,20:00,Levante,Elche,3,2,H,,,,,,13,13,2,3,0,0
2025/26,24/01/2026,17:30,Sevilla,Ath Bilbao,2,1,H,,,,,,16,12,2,1,0,0
2025/26,24/01/2026,15:15,Valencia,Espanol,3,2,H,,,,,,13,10,1,5,0,0
2025/26,24/01/2026,13:00,Vallecano,Osasuna,1,3,A,,,,,,12,15,2,2,0,0
2025/26,24/01/2026,20:00,Villarreal,Real Madrid,0,2,A,,,,,,19,10,3,1,0,0
2025/26,25/01/2026,20:00,Alaves,Betis,2,1,H,,,,,,17,11,1,1,0,0
2025/26,25/01/2026,13:00,Ath Madrid,Mallorca,3,0,H,,,,,,10,7,2,1,0,0
2025/26,25/01/2026,15:15,Barcelona,Oviedo,3,0,H,,,,,,8,21,1,2,0,0
2025/26,25/01/2026,17:30,Sociedad,Celta,3,1,H,,,,,,7,13,1,1,1,0
2025/26,26/01/2026,20:00,Girona,Getafe,1,1,D,,,,,,13,15,5,3,0,0
2025/26,30/01/2026,20:00,Espanol,Alaves,1,2,A,,,,,,15,15,0,1,0,0
2025/26,31/01/2026,20:00,Elche,Barcelona,1,3,A,,,,,,15,9,2,1,0,0
2025/26,31/01/2026,17:30,Levante,Ath Madrid,0,0,D,,,,,,11,12,2,1,0,0
2025/26,31/01/2026,15:15,Osasuna,Villarreal,2,2,D,,,,,,15,7,2,2,0,0
2025/26,31/01/2026,13:00,Oviedo,Girona,1,0,H,,,,,,12,16,1,1,0,0
2025/26,01/02/2026,20:00,Ath Bilbao,Sociedad,1,1,D,,,,,,14,14,4,2,0,1
2025/26,01/02/2026,15:15,Betis,Valencia,2,1,H,,,,,,15,13,0,4,0,0
2025/26,01/02/2026,17:30,Getafe,Celta,0,0,D,,,,,,16,14,1,2,0,0
2025/26,01/02/2026,13:00,Real Madrid,Vallecano,2,1,H,,,,,,6,18,2,8,0,2
2025/26,02/02/2026,20:00,Mallorca,Sevilla,4,1,H,,,,,,16,8,1,1,0,0
2025/26,06/02/2026,20:00,Celta,Osasuna,1,2,A,,,,,,9,14,2,2,0,0
2025/26,07/02/2026,15:15,Barcelona,Mallorca,3,0,H,,,,,,7,9,0,0,0,0
2025/26,07/02/2026,20:00,Sociedad,Elche,3,1,H,,,,,,14,8,0,4,0,0
2025/26,08/02/2026,13:00,Alaves,Getafe,0,2,A,,,,,,20,20,2,5,0,0
2025/26,08/02/2026,15:15,Ath Bilbao,Levante,4,2,H,,,,,,17,10,2,1,0,1
2025/26,08/02/2026,17:30,Ath Madrid,Betis,0,1,A,,,,,,12,3,3,1,0,0
2025/26,08/02/2026,15:15,Sevilla,Girona,1,1,D,,,,,,16,13,3,3,0,0
2025/26,08/02/2026,20:00,Valencia,Real Madrid,0,2,A,,,,,,10,13,1,1,0,0
2025/26,09/02/2026,20:00,Villarreal,Espanol,4,1,H,,,,,,18,11,3,3,0,0
2025/26,13/02/2026,20:00,Elche,Osasuna,0,0,D,,,,,,13,18,2,4,0,0
2025/26,14/02/2026,13:00,Espanol,Celta,2,2,D,,,,,,9,11,1,0,0,0
2025/26,14/02/2026,15:15,Getafe,Villarreal,2,1,H,,,,,,21,17,2,3,0,0
2025/26,14/02/2026,20:00,Real Madrid,Sociedad,4,1,H,,,,,,10,9,1,1,0,0
2025/26,14/02/2026,17:30,Sevilla,Alaves,1,1,D,,,,,,16,13,5,0,2,0
2025/26,15/02/2026,17:30,Levante,Valencia,0,2,A,,,,,,11,10,3,2,1,0
2025/26,15/02/2026,20:00,Mallorca,Betis,1,2,A,,,,,,16,10,4,3,0,0
2025/26,15/02/2026,13:00,Oviedo,Ath Bilbao,1,2,A,,,,,,8,20,2,3,0,0
2025/26,15/02/2026,15:15,Vallecano,Ath Madrid,3,0,H,,,,,,10,13,1,3,0,0
2025/26,16/02/2026,20:00,Girona,Barcelona,2,1,H,,,,,,10,6,1,2,1,0
2025/26,18/02/2026,19:00,Levante,Villarreal,0,1,A,,,,,,13,20,3,4,0,0
2025/26,20/02/2026,20:00,Ath Bilbao,Elche,2,1,H,,,,,,18,9,3,3,0,0
2025/26,21/02/2026,20:00,Ath Madrid,Espanol,4,2,H,,,,,,8,10,0,1,0,0
2025/26,21/02/2026,15:15,Betis,Vallecano,1,1,D,,,,,,14,13,4,3,0,0
2025/26,21/02/2026,17:30,Osasuna,Real Madrid,2,1,H,,,,,,19,10,2,4,0,0
2025/26,21/02/2026,13:00,Sociedad,Oviedo,3,3,D,,,,,,13,16,2,1,0,0
2025/26,22/02/2026,15:15,Barcelona,Levante,3,0,H,,,,,,12,10,2,1,0,0
2025/26,22/02/2026,17:30,Celta,Mallorca,2,0,H,,,,,,11,10,1,5,0,0
2025/26,22/02/2026,13:00,Getafe,Sevilla,0,1,A,,,,,,5,18,1,1,1,0
2025/26,22/02/2026,20:00,Villarreal,Valencia,2,1,H,,,,,,7,16,2,4,0,0
2025/26,23/02/2026,20:00,Alaves,Girona,2,2,D,,,,,,18,6,2,2,0,0
2025/26,27/02/2026,20:00,Levante,Alaves,2,0,H,,,,,,14,16,1,6,0,1
2025/26,28/02/2026,15:15,Barcelona,Villarreal,4,1,H,,,,,,11,9,2,1,0,0
2025/26,28/02/2026,17:30,Mallorca,Sociedad,0,1,A,,,,,,6,22,0,2,0,0
2025/26,28/02/2026,20:00,Oviedo,Ath Madrid,0,1,A,,,,,,12,6,2,2,0,0
2025/26,28/02/2026,13:00,Vallecano,Ath Bilbao,1,1,D,,,,,,8,17,2,3,0,0
2025/26,01/03/2026,17:30,Betis,Sevilla,2,2,D,,,,,,12,15,3,3,0,0
2025/26,01/03/2026,13:00,Elche,Espanol,2,2,D,,,,,,14,23,1,6,0,1
2025/26,01/03/2026,20:00,Girona,Celta,1,2,A,,,,,,9,8,2,2,0,0
2025/26,01/03/2026,15:15,Valencia,Osasuna,1,0,H,,,,,,14,13,3,3,0,0
2025/26,02/03/2026,20:00,Real Madrid,Getafe,0,1,A,,,,,,11,17,4,6,1,1
2025/26,04/03/2026,18:00,Vallecano,Oviedo,3,0,H,,,,,,10,10,0,2,0,0
2025/26,06/03/2026,20:00,Celta,Real Madrid,1,2,A,,,,,,4,12,1,2,0,0
2025/26,07/03/2026,20:00,Ath Bilbao,Barcelona,0,1,A,,,,,,11,9,2,1,0,0
2025/26,07/03/2026,17:30,Ath Madrid,Sociedad,3,2,H,,,,,,6,10,1,1,0,0
2025/26,07/03/2026,15:15,Levante,Girona,1,1,D,,,,,,15,9,2,2,1,0
2025/26,07/03/2026,13:00,Osasuna,Mallorca,2,2,D,,,,,,11,12,2,5,1,1
2025/26,08/03/2026,15:15,Getafe,Betis,2,0,H,,,,,,19,8,3,2,0,0
2025/26,08/03/2026,17:30,Sevilla,Vallecano,1,1,D,,,,,,13,15,1,3,0,0
2025/26,08/03/2026,20:00,Valencia,Alaves,3,2,H,,,,,,9,17,1,6,0,2
2025/26,08/03/2026,13:00,Villarreal,Elche,2,1,H,,,,,,11,16,1,2,0,0
2025/26,09/03/2026,20:00,Espanol,Oviedo,1,1,D,,,,,,19,13,3,2,0,0
2025/26,13/03/2026,20:00,Alaves,Villarreal,1,1,D,,,,,,19,11,4,1,0,0
2025/26,14/03/2026,15:15,Ath Madrid,Getafe,1,0,H,,,,,,11,11,3,3,0,1
2025/26,14/03/2026,13:00,Girona,Ath Bilbao,3,0,H,,,,,,8,16,0,2,0,0
2025/26,14/03/2026,17:30,Oviedo,Valencia,1,0,H,,,,,,12,11,3,2,0,0
2025/26,14/03/2026,20:00,Real Madrid,Elche,4,1,H,,,,,,11,21,1,3,0,0
2025/26,15/03/2026,15:15,Barcelona,Sevilla,5,2,H,,,,,,5,14,0,1,0,0
2025/26,15/03/2026,17:30,Betis,Celta,1,1,D,,,,,,11,16,2,3,0,0
2025/26,15/03/2026,13:00,Mallorca,Espanol,2,1,H,,,,,,11,14,3,3,0,1
2025/26,15/03/2026,20:00,Sociedad,Osasuna,3,1,H,,,,,,16,11,3,0,0,0
2025/26,16/03/2026,20:00,Vallecano,Levante,1,1,D,,,,,,10,13,3,5,1,0
2025/26,20/03/2026,20:00,Villarreal,Sociedad,3,1,H,,,,,,10,11,0,2,0,0
2025/26,21/03/2026,13:00,Elche,Mallorca,2,1,H,,,,,,12,11,2,2,0,0
2025/26,21/03/2026,15:15,Espanol,Getafe,1,2,A,,,,,,14,20,2,7,0,0
2025/26,21/03/2026,17:30,Levante,Oviedo,4,2,H,,,,,,17,18,2,3,0,0
2025/26,21/03/2026,17:30,Osasuna,Girona,1,0,H,,,,,,18,7,2,1,0,0
2025/26,21/03/2026,20:00,Sevilla,Valencia,0,2,A,,,,,,13,6,2,1,0,0
2025/26,22/03/2026,17:30,Ath Bilbao,Betis,2,1,H,,,,,,10,6,1,1,0,0
2025/26,22/03/2026,13:00,Barcelona,Vallecano,1,0,H,,,,,,12,11,3,4,0,0
2025/26,22/03/2026,15:15,Celta,Alaves,3,4,A,,,,,,13,16,2,2,0,0
2025/26,22/03/2026,20:00,Real Madrid,Ath Madrid,3,2,H,,,,,,2,15,1,4,1,0
2025/26,03/04/2026,20:00,Vallecano,Elche,1,0,H,,,,,,17,9,0,4,0,1
2025/26,04/04/2026,20:00,Ath Madrid,Barcelona,1,2,A,,,,,,15,11,6,2,1,0
2025/26,04/04/2026,17:30,Betis,Espanol,0,0,D,,,,,,12,18,1,3,0,0
2025/26,04/04/2026,15:15,Mallorca,Real Madrid,2,1,H,,,,,,16,13,3,2,0,0
2025/26,04/04/2026,13:00,Sociedad,Levante,2,0,H,,,,,,11,15,2,3,0,0
2025/26,05/04/2026,20:00,Alaves,Osasuna,2,2,D,,,,,,7,17,2,5,0,0
2025/26,05/04/2026,13:00,Getafe,Ath Bilbao,2,0,H,,,,,,11,11,3,1,0,0
2025/26,05/04/2026,17:30,Oviedo,Sevilla,1,0,H,,,,,,11,12,5,3,0,1
2025/26,05/04/2026,15:15,Valencia,Celta,2,3,A,,,,,,14,21,1,3,0,0
2025/26,06/04/2026,20:00,Girona,Villarreal,1,0,H,,,,,,8,9,2,2,0,0
2025/26,10/04/2026,20:00,Real Madrid,Girona,1,1,D,,,,,,9,13,2,1,0,0
2025/26,11/04/2026,17:30,Barcelona,Espanol,4,1,H,,,,,,10,18,3,6,0,0
2025/26,11/04/2026,15:15,Elche,Valencia,1,0,H,,,,,,15,18,1,1,0,0
2025/26,11/04/2026,20:00,Sevilla,Ath Madrid,2,1,H,,,,,,7,12,4,4,0,0
2025/26,11/04/2026,13:00,Sociedad,Alaves,3,3,D,,,,,,11,18,2,4,1,0
2025/26,12/04/2026,20:00,Ath Bilbao,Villarreal,1,2,A,,,,,,15,8,2,3,0,0
2025/26,12/04/2026,17:30,Celta,Oviedo,0,3,A,,,,,,9,13,1,2,0,0
2025/26,12/04/2026,15:15,Mallorca,Vallecano,3,0,H,,,,,,13,11,1,4,0,0
2025/26,12/04/2026,13:00,Osasuna,Betis,1,1,D,,,,,,14,12,3,4,0,0
2025/26,13/04/2026,20:00,Levante,Getafe,1,0,H,,,,,,12,24,2,7,0,1
2025/26,21/04/2026,18:00,Ath Bilbao,Osasuna,1,0,H,,,,,,12,11,3,2,1,0
2025/26,21/04/2026,20:30,Girona,Betis,2,3,A,,,,,,11,18,1,3,0,0
2025/26,21/04/2026,18:00,Mallorca,Valencia,1,1,D,,,,,,9,12,0,2,0,0
2025/26,21/04/2026,20:30,Real Madrid,Alaves,2,1,H,,,,,,14,12,1,1,0,0
2025/26,22/04/2026,20:30,Barcelona,Celta,1,0,H,,,,,,13,10,1,1,0,0
2025/26,22/04/2026,18:00,Elche,Ath Madrid,3,2,H,,,,,,11,12,2,2,0,1
2025/26,22/04/2026,19:00,Sociedad,Getafe,0,1,A,,,,,,13,22,4,5,0,0
2025/26,23/04/2026,18:00,Levante,Sevilla,2,0,H,,,,,,17,16,3,4,0,0
2025/26,23/04/2026,20:30,Oviedo,Villarreal,1,1,D,,,,,,9,11,1,1,0,0
2025/26,23/04/2026,19:00,Vallecano,Espanol,1,0,H,,,,,,12,15,2,4,0,0
2025/26,24/04/2026,20:00,Betis,Real Madrid,1,1,D,,,,,,10,8,1,2,0,0
2025/26,25/04/2026,13:00,Alaves,Mallorca,2,1,H,,,,,,15,14,2,1,0,0
2025/26,25/04/2026,20:00,Ath Madrid,Ath Bilbao,3,2,H,,,,,,8,12,0,0,0,0
2025/26,25/04/2026,15:15,Getafe,Barcelona,0,2,A,,,,,,15,8,2,2,0,0
2025/26,25/04/2026,17:30,Valencia,Girona,2,1,H,,,,,,22,8,2,2,0,0
2025/26,26/04/2026,17:30,Osasuna,Sevilla,2,1,H,,,,,,11,13,2,2,0,0
2025/26,26/04/2026,15:15,Oviedo,Elche,1,2,A,,,,,,21,14,2,0,0,1
2025/26,26/04/2026,13:00,Vallecano,Sociedad,3,3,D,,,,,,14,12,6,4,1,0
2025/26,26/04/2026,20:00,Villarreal,Celta,2,1,H,,,,,,13,16,3,6,0,0
2025/26,27/04/2026,20:00,Espanol,Levante,0,0,D,,,,,,12,15,3,3,1,0
2025/26,01/05/2026,20:00,Girona,Mallorca,0,1,A,,,,,,8,25,4,2,0,0
2025/26,02/05/2026,17:30,Alaves,Ath Bilbao,2,4,A,,,,,,8,13,4,4,0,0
2025/26,02/05/2026,20:00,Osasuna,Barcelona,1,2,A,,,,,,9,10,2,2,0,0
2025/26,02/05/2026,15:15,Valencia,Ath Madrid,0,2,A,,,,,,9,12,1,3,0,0
